Caust.v2_005371-RB	0	0	0
Caust.v2_005371-RB,Caust.v2_005371-RA	17	41	23
Caust.v2_005371-RA	0	0	0
Caust.v2_005359-RA	75	65	90
Caust.v2_005359-RB	0	0	0
Caust.v2_005359-RB,Caust.v2_005359-RA	346	170	176
Caust.v2_005361-RG	0	0	0
Caust.v2_005361-RE	0	0	0
Caust.v2_005361-RB,Caust.v2_005361-RG	0	0	0
Caust.v2_005361-RB,Caust.v2_005361-RA	0	0	0
Caust.v2_005361-RF,Caust.v2_005361-RA	0	0	0
Caust.v2_005361-RC,Caust.v2_005361-RF,Caust.v2_005361-RB,Caust.v2_005361-RE,Caust.v2_005361-RD,Caust.v2_005361-RA	22	21	20
Caust.v2_005361-RC,Caust.v2_005361-RF,Caust.v2_005361-RB,Caust.v2_005361-RE,Caust.v2_005361-RD,Caust.v2_005361-RA,Caust.v2_005361-RG	5	0	5
Caust.v2_005361-RC,Caust.v2_005361-RF,Caust.v2_005361-RB	0	0	0
Caust.v2_005361-RC,Caust.v2_005361-RF,Caust.v2_005361-RB,Caust.v2_005361-RD,Caust.v2_005361-RA	0	0	0
Caust.v2_005361-RC,Caust.v2_005361-RF,Caust.v2_005361-RE,Caust.v2_005361-RD,Caust.v2_005361-RA	4	3	1
Caust.v2_005361-RC,Caust.v2_005361-RB,Caust.v2_005361-RE,Caust.v2_005361-RD,Caust.v2_005361-RG	0	0	0
Caust.v2_005361-RC,Caust.v2_005361-RF,Caust.v2_005361-RE,Caust.v2_005361-RD,Caust.v2_005361-RG	0	0	0
Caust.v2_005364-RA	903	548	519
Caust.v2_005366-RA	19	109	103
Caust.v2_005367-RF	0	0	0
Caust.v2_005367-RE,Caust.v2_005367-RB,Caust.v2_005367-RC	58	20	38
Caust.v2_005367-RE,Caust.v2_005367-RC,Caust.v2_005367-RF	0	0	0
Caust.v2_005367-RA,Caust.v2_005367-RB,Caust.v2_005367-RC	0	331	314
Caust.v2_005367-RD,Caust.v2_005367-RE	0	0	0
Caust.v2_005367-RD,Caust.v2_005367-RA,Caust.v2_005367-RE,Caust.v2_005367-RB,Caust.v2_005367-RC	0	255	309
Caust.v2_005367-RD,Caust.v2_005367-RA	0	0	0
Caust.v2_005367-RD,Caust.v2_005367-RA,Caust.v2_005367-RB	0	0	0
Caust.v2_005369-RA	0	0	0
Caust.v2_005370-RA	0	0	0
Caust.v2_005372-RA	940	502	485
Caust.v2_005362-RA	0	18	15
Caust.v2_005365-RA	106	48	59
Caust.v2_005373-RA	158	83	83
Caust.v2_005375-RA	61	83	112
Caust.v2_005377-RA	0	148	126
Caust.v2_005378-RA	0	690	645
Caust.v2_005379-RA	722	554	521
Caust.v2_005380-RA	6	2	4
Caust.v2_005381-RA	2491	1364	1426
Caust.v2_005374-RA	10210	5273	4947
Caust.v2_005376-RA	2	1	1
Caust.v2_005376-RC	2	68	74
Caust.v2_005376-RB,Caust.v2_005376-RC,Caust.v2_005376-RA	2591	2114	2219
Caust.v2_005376-RB	0	0	0
Caust.v2_005384-RB	2	2	0
Caust.v2_005384-RA	0	9	10
Caust.v2_005384-RA,Caust.v2_005384-RB	506	264	242
Caust.v2_005388-RA	0	0	0
Caust.v2_005382-RA	4	3	1
Caust.v2_005383-RA	0	117	124
Caust.v2_005385-RA	0	0	0
Caust.v2_005387-RA	0	0	0
Caust.v2_005386-RA	0	0	0
Caust.v2_021013-RA	42	17	25
Caust.v2_014338-RA	0	0	0
Caust.v2_014340-RA	199	113	87
Caust.v2_014342-RA	0	0	0
Caust.v2_014344-RA	98	55	43
Caust.v2_014348-RA	1	1	0
Caust.v2_014339-RC	0	0	0
Caust.v2_014339-RA	0	0	0
Caust.v2_014339-RB,Caust.v2_014339-RA,Caust.v2_014339-RC	0	0	0
Caust.v2_014339-RB,Caust.v2_014339-RA	0	0	0
Caust.v2_014339-RB	0	0	0
Caust.v2_014341-RA	0	0	0
Caust.v2_014343-RA	76	37	39
Caust.v2_014345-RA	0	0	0
Caust.v2_014346-RA	145	81	64
Caust.v2_014347-RA	0	0	0
Caust.v2_017713-RA	0	0	0
Caust.v2_017714-RA	140	68	72
Caust.v2_017715-RA	47	17	30
Caust.v2_017716-RA	0	0	0
Caust.v2_017712-RA	0	0	0
Caust.v2_017711-RA	0	0	0
Caust.v2_022090-RA	0	0	0
Caust.v2_005063-RA	171	1144	1084
Caust.v2_005066-RA	7162	3993	3906
Caust.v2_005072-RA	46	498	499
Caust.v2_005074-RA	336	175	184
Caust.v2_005064-RA	0	0	0
Caust.v2_005064-RB,Caust.v2_005064-RD,Caust.v2_005064-RA	0	0	0
Caust.v2_005064-RB,Caust.v2_005064-RA	0	0	0
Caust.v2_005064-RB	0	0	0
Caust.v2_005064-RC,Caust.v2_005064-RB,Caust.v2_005064-RD,Caust.v2_005064-RA	0	733	809
Caust.v2_005064-RC	0	0	0
Caust.v2_005064-RC,Caust.v2_005064-RD	0	5	0
Caust.v2_005064-RC,Caust.v2_005064-RB,Caust.v2_005064-RD	0	60	49
Caust.v2_005065-RA	1313	621	693
Caust.v2_005067-RA	0	349	375
Caust.v2_005068-RA	5	7	11
Caust.v2_005069-RA	25	11	14
Caust.v2_005071-RA	0	26	23
Caust.v2_005070-RA	0	0	0
Caust.v2_005089-RA	26	12	14
Caust.v2_005090-RA	17	12	5
Caust.v2_005091-RA	196	110	106
Caust.v2_005093-RA	1699	855	844
Caust.v2_005094-RA	434	3084	3028
Caust.v2_005096-RA	1587	3013	3164
Caust.v2_005098-RA	717	355	365
Caust.v2_005099-RA	25	10	15
Caust.v2_005102-RA	568	383	369
Caust.v2_005104-RA	0	77	50
Caust.v2_005115-RA	1282	953	979
Caust.v2_005118-RB	0	0	0
Caust.v2_005118-RB,Caust.v2_005118-RA	250	123	143
Caust.v2_005118-RA	0	7	13
Caust.v2_005119-RB	0	0	0
Caust.v2_005119-RB,Caust.v2_005119-RA	502	460	456
Caust.v2_005119-RA	0	0	0
Caust.v2_005121-RA	11	16	33
Caust.v2_005073-RA	3533	2250	2191
Caust.v2_005075-RA	1764	1453	1425
Caust.v2_005079-RA	243	119	124
Caust.v2_005081-RA	85	226	232
Caust.v2_005082-RA	4	1	3
Caust.v2_005083-RA	5	0	5
Caust.v2_005084-RA	16	21	14
Caust.v2_005086-RB	0	0	0
Caust.v2_005086-RA	2639	1335	1374
Caust.v2_005095-RD	0	0	0
Caust.v2_005095-RB	0	0	0
Caust.v2_005095-RC,Caust.v2_005095-RB	0	0	0
Caust.v2_005095-RE,Caust.v2_005095-RC	0	0	0
Caust.v2_005095-RA,Caust.v2_005095-RE,Caust.v2_005095-RC,Caust.v2_005095-RB,Caust.v2_005095-RD	0	4475	4458
Caust.v2_005095-RA,Caust.v2_005095-RE	0	0	0
Caust.v2_005095-RA,Caust.v2_005095-RE,Caust.v2_005095-RC	0	0	0
Caust.v2_005095-RA	0	0	0
Caust.v2_005097-RB	0	0	0
Caust.v2_005097-RA	0	0	0
Caust.v2_005097-RC,Caust.v2_005097-RB	0	0	0
Caust.v2_005097-RC,Caust.v2_005097-RA,Caust.v2_005097-RB	159	71	88
Caust.v2_005097-RC,Caust.v2_005097-RA	36	19	20
Caust.v2_005100-RA	761	384	377
Caust.v2_005101-RA	997	522	475
Caust.v2_005103-RA	599	410	373
Caust.v2_005105-RA	0	0	0
Caust.v2_005105-RB,Caust.v2_005105-RA	0	0	0
Caust.v2_005105-RC,Caust.v2_005105-RB	2785	1415	1370
Caust.v2_005105-RC	0	0	0
Caust.v2_005105-RC,Caust.v2_005105-RB,Caust.v2_005105-RA	51	28	23
Caust.v2_005107-RC	0	0	0
Caust.v2_005107-RB	0	0	0
Caust.v2_005107-RA,Caust.v2_005107-RB	14	17	14
Caust.v2_005107-RA,Caust.v2_005107-RB,Caust.v2_005107-RC	319	150	169
Caust.v2_005107-RA,Caust.v2_005107-RC	0	0	0
Caust.v2_005109-RA	277	121	156
Caust.v2_005110-RA	321	164	157
Caust.v2_005111-RA	144	76	68
Caust.v2_005113-RA	54	27	27
Caust.v2_005114-RA	30	23	17
Caust.v2_005116-RA	0	318	321
Caust.v2_005117-RA	645	353	390
Caust.v2_005120-RI,Caust.v2_005120-RD	14	7	8
Caust.v2_005120-RH	0	0	0
Caust.v2_005120-RH,Caust.v2_005120-RE	0	0	0
Caust.v2_005120-RF,Caust.v2_005120-RE,Caust.v2_005120-RD	0	0	0
Caust.v2_005120-RJ,Caust.v2_005120-RI	0	0	0
Caust.v2_005120-RG,Caust.v2_005120-RH	0	0	0
Caust.v2_005120-RG	0	0	0
Caust.v2_005120-RB	0	0	0
Caust.v2_005120-RB,Caust.v2_005120-RG,Caust.v2_005120-RA,Caust.v2_005120-RH,Caust.v2_005120-RE	0	0	0
Caust.v2_005120-RC,Caust.v2_005120-RB,Caust.v2_005120-RA	0	8	7
Caust.v2_005120-RC,Caust.v2_005120-RG,Caust.v2_005120-RA	0	0	0
Caust.v2_005120-RC,Caust.v2_005120-RB,Caust.v2_005120-RG,Caust.v2_005120-RJ,Caust.v2_005120-RF,Caust.v2_005120-RA,Caust.v2_005120-RI,Caust.v2_005120-RD	0	0	0
Caust.v2_005120-RC,Caust.v2_005120-RJ,Caust.v2_005120-RF	0	0	0
Caust.v2_005120-RC,Caust.v2_005120-RB,Caust.v2_005120-RG,Caust.v2_005120-RJ,Caust.v2_005120-RF,Caust.v2_005120-RA,Caust.v2_005120-RH,Caust.v2_005120-RE	8	4	5
Caust.v2_005123-RA	67	152	193
Caust.v2_005108-RA	116	93	94
Caust.v2_005085-RA	12	5	7
Caust.v2_005112-RA	0	0	0
Caust.v2_005088-RA	58	20	38
Caust.v2_005080-RA	183	281	294
Caust.v2_005076-RA	0	69	96
Caust.v2_005106-RA	2720	1411	1309
Caust.v2_005077-RA	0	465	465
Caust.v2_005078-RA	0	0	1
Caust.v2_005122-RA	1	154	125
Caust.v2_005087-RA	3	29	42
Caust.v2_005092-RA	20	28	20
Caust.v2_022209-RA	0	0	0
Caust.v2_022036-RA	0	0	0
Caust.v2_021534-RA	6	2	4
Caust.v2_019029-RA	0	0	2
Caust.v2_019028-RA	0	0	0
Caust.v2_019027-RA	0	0	0
Caust.v2_019030-RA	0	2	0
Caust.v2_019422-RA	499	239	260
Caust.v2_019423-RA	45	28	17
Caust.v2_022467-RA	0	0	0
Caust.v2_022699-RA	4	4	0
Caust.v2_020120-RA	0	0	0
Caust.v2_020119-RA	0	0	0
Caust.v2_015060-RA	78	49	29
Caust.v2_015062-RA	1505	837	879
Caust.v2_015066-RA	770	405	365
Caust.v2_015068-RA	14	10	4
Caust.v2_015063-RB	1420	723	697
Caust.v2_015063-RA,Caust.v2_015063-RB	952	585	578
Caust.v2_015063-RA	0	0	0
Caust.v2_015064-RA	649	557	547
Caust.v2_015067-RA	1679	842	837
Caust.v2_015069-RA	121	58	63
Caust.v2_015065-RA	0	223	236
Caust.v2_015061-RA	0	0	0
Caust.v2_022496-RA	0	0	0
Caust.v2_020255-RA	0	0	0
Caust.v2_020256-RA	0	0	0
Caust.v2_021620-RA	0	0	0
Caust.v2_022393-RA	0	0	0
Caust.v2_022516-RA	0	0	0
Caust.v2_020588-RA	0	0	0
Caust.v2_020589-RA	0	0	0
Caust.v2_020837-RA	3	3	0
Caust.v2_020421-RA	0	0	0
Caust.v2_020422-RA	0	0	0
Caust.v2_020155-RA	0	0	0
Caust.v2_020154-RA	0	0	0
Caust.v2_022321-RA	0	0	0
Caust.v2_019262-RA	16	9	7
Caust.v2_019263-RA	0	0	0
Caust.v2_020006-RA	0	0	1
Caust.v2_020007-RA	3	1	2
Caust.v2_020005-RA	0	1	0
Caust.v2_021636-RA	97	44	53
Caust.v2_021217-RA	1	1	0
Caust.v2_022139-RA	0	0	0
Caust.v2_019040-RA	0	0	0
Caust.v2_019042-RA	0	0	0
Caust.v2_019041-RA	0	0	0
Caust.v2_021678-RA	1324	693	631
Caust.v2_021919-RA	0	0	0
Caust.v2_019374-RA	0	1	1
Caust.v2_019376-RA	0	0	0
Caust.v2_019377-RA	0	0	0
Caust.v2_019375-RA	0	1	1
Caust.v2_021497-RA	0	0	0
Caust.v2_005287-RA	0	0	0
Caust.v2_005283-RA	0	0	0
Caust.v2_005286-RA	2	0	2
Caust.v2_005285-RA	0	0	0
Caust.v2_005282-RA	0	0	0
Caust.v2_005289-RA	0	0	0
Caust.v2_005284-RA	0	0	0
Caust.v2_005288-RA	0	0	0
Caust.v2_005293-RA	150	78	73
Caust.v2_005293-RA,Caust.v2_005293-RC,Caust.v2_005293-RB,Caust.v2_005293-RD	0	0	0
Caust.v2_005293-RA,Caust.v2_005293-RC,Caust.v2_005293-RB,Caust.v2_005293-RD,Caust.v2_005293-RE	1437	764	673
Caust.v2_005293-RA,Caust.v2_005293-RC	0	0	0
Caust.v2_005293-RC,Caust.v2_005293-RD	0	0	0
Caust.v2_005293-RB	3	1	2
Caust.v2_005293-RB,Caust.v2_005293-RD,Caust.v2_005293-RE	11	7	5
Caust.v2_005293-RE	0	0	0
Caust.v2_005295-RB,Caust.v2_005295-RA	0	0	0
Caust.v2_005295-RB,Caust.v2_005295-RA,Caust.v2_005295-RC	989	671	650
Caust.v2_005295-RB	0	0	0
Caust.v2_005295-RA,Caust.v2_005295-RC	3	3	0
Caust.v2_005295-RC	0	0	0
Caust.v2_005297-RA	784	393	391
Caust.v2_005299-RB	12	3	11
Caust.v2_005299-RB,Caust.v2_005299-RA	0	0	0
Caust.v2_005299-RB,Caust.v2_005299-RD,Caust.v2_005299-RA,Caust.v2_005299-RC	65	28	37
Caust.v2_005299-RD	0	0	0
Caust.v2_005299-RA	4	1	3
Caust.v2_005299-RC	1	1	0
Caust.v2_005304-RA	0	0	0
Caust.v2_005305-RA	72	225	209
Caust.v2_005307-RA	163	841	904
Caust.v2_005307-RB	0	34	28
Caust.v2_005292-RA	1527	1070	1099
Caust.v2_005294-RA	281	916	898
Caust.v2_005296-RG	63	33	30
Caust.v2_005296-RF	0	0	0
Caust.v2_005296-RE	0	0	1
Caust.v2_005296-RD	0	0	0
Caust.v2_005296-RB	0	0	0
Caust.v2_005296-RA,Caust.v2_005296-RD,Caust.v2_005296-RE	42	19	23
Caust.v2_005296-RC,Caust.v2_005296-RA,Caust.v2_005296-RB	0	102	100
Caust.v2_005296-RC,Caust.v2_005296-RA,Caust.v2_005296-RD	0	0	0
Caust.v2_005296-RC,Caust.v2_005296-RA,Caust.v2_005296-RD,Caust.v2_005296-RE	0	0	0
Caust.v2_005296-RC,Caust.v2_005296-RA,Caust.v2_005296-RB,Caust.v2_005296-RD,Caust.v2_005296-RE,Caust.v2_005296-RF,Caust.v2_005296-RG	1184	586	598
Caust.v2_005296-RC,Caust.v2_005296-RB,Caust.v2_005296-RF,Caust.v2_005296-RG	323	143	180
Caust.v2_005298-RA	744	376	370
Caust.v2_005300-RA	0	0	0
Caust.v2_005301-RA	1417	730	687
Caust.v2_005302-RA	416	213	203
Caust.v2_005303-RA	412	209	203
Caust.v2_005306-RA	1424	882	904
Caust.v2_005290-RA	0	0	0
Caust.v2_005291-RA	0	0	0
Caust.v2_005311-RA	364	286	290
Caust.v2_005314-RA	0	198	198
Caust.v2_005315-RB	0	0	0
Caust.v2_005315-RB,Caust.v2_005315-RA	1457	716	741
Caust.v2_005315-RA	0	0	0
Caust.v2_005316-RA	1666	4897	5011
Caust.v2_005321-RA	104	49	55
Caust.v2_005323-RA	829	439	390
Caust.v2_005308-RA	1178	1435	1395
Caust.v2_005309-RA	1290	652	638
Caust.v2_005313-RA	2199	1416	1502
Caust.v2_005317-RA	0	6	2
Caust.v2_005317-RB,Caust.v2_005317-RA	0	1444	1416
Caust.v2_005317-RB	0	21	23
Caust.v2_005318-RA	3	2172	2144
Caust.v2_005319-RA	11	3	8
Caust.v2_005320-RA	247	124	123
Caust.v2_005322-RA	876	415	461
Caust.v2_005325-RA	0	0	0
Caust.v2_005324-RA	0	0	0
Caust.v2_005312-RA	2	23	30
Caust.v2_005310-RA	81	44	37
Caust.v2_005326-RA	1	0	1
Caust.v2_005330-RA	1	1	0
Caust.v2_005333-RA	501	264	252
Caust.v2_005335-RA	9	1	8
Caust.v2_005336-RA	601	282	320
Caust.v2_005332-RC	0	0	0
Caust.v2_005332-RA,Caust.v2_005332-RB	288	144	144
Caust.v2_005332-RA,Caust.v2_005332-RB,Caust.v2_005332-RC	0	0	0
Caust.v2_005337-RA	28	14	15
Caust.v2_005338-RA	124	64	60
Caust.v2_005327-RA	0	0	0
Caust.v2_005328-RA	0	0	0
Caust.v2_005339-RA	0	0	0
Caust.v2_005331-RA	0	0	0
Caust.v2_005329-RA	0	2	2
Caust.v2_005334-RA	0	8	7
Caust.v2_018431-RA,Caust.v2_018431-RB	6	4	2
Caust.v2_018431-RA	0	0	0
Caust.v2_018431-RB	0	5	5
Caust.v2_018432-RA	27	233	201
Caust.v2_022115-RA	0	0	0
Caust.v2_022465-RA	0	0	0
Caust.v2_020048-RA	56	31	25
Caust.v2_020049-RA	0	0	0
Caust.v2_022150-RA	1	1	0
Caust.v2_013752-RA	902	490	490
Caust.v2_013753-RA	8	3	6
Caust.v2_013755-RB	0	0	0
Caust.v2_013755-RB,Caust.v2_013755-RA	634	331	303
Caust.v2_013755-RA	59	34	34
Caust.v2_013746-RA	0	0	0
Caust.v2_013749-RB	3	3	0
Caust.v2_013749-RA	16	10	6
Caust.v2_013749-RA,Caust.v2_013749-RB	5	5	0
Caust.v2_013754-RA	1472	748	750
Caust.v2_013748-RA	0	7	3
Caust.v2_013747-RA	0	0	0
Caust.v2_013751-RA	2	32	48
Caust.v2_013750-RA	0	0	0
Caust.v2_018584-RA	2	2	0
Caust.v2_018580-RA	0	0	0
Caust.v2_018581-RA	41164	48575	49644
Caust.v2_018582-RA	0	28889	28166
Caust.v2_018583-RA	0	0	0
Caust.v2_021548-RA	0	0	0
Caust.v2_019031-RA	194	92	102
Caust.v2_019032-RA	0	0	0
Caust.v2_019033-RA	5	3	2
Caust.v2_019493-RA	110	59	51
Caust.v2_019494-RA	0	0	0
Caust.v2_020031-RA	0	0	0
Caust.v2_021224-RA	0	0	0
Caust.v2_021872-RA	0	0	0
Caust.v2_017435-RA	2784	1518	1476
Caust.v2_017439-RA	35	33	35
Caust.v2_017436-RA	0	92	107
Caust.v2_017438-RA	8	23	29
Caust.v2_017437-RA	0	0	0
Caust.v2_022130-RA	1	0	1
Caust.v2_013430-RA	0	0	0
Caust.v2_013434-RF,Caust.v2_013434-RD,Caust.v2_013434-RE	0	0	0
Caust.v2_013434-RF,Caust.v2_013434-RD,Caust.v2_013434-RE,Caust.v2_013434-RB,Caust.v2_013434-RC	0	0	0
Caust.v2_013434-RF,Caust.v2_013434-RD,Caust.v2_013434-RE,Caust.v2_013434-RB,Caust.v2_013434-RA,Caust.v2_013434-RC	319	165	154
Caust.v2_013434-RB,Caust.v2_013434-RA	114	53	61
Caust.v2_013434-RB	0	0	0
Caust.v2_013434-RA	0	0	0
Caust.v2_013434-RC	3	3	0
Caust.v2_013441-RA	1	1	0
Caust.v2_013442-RA	86	35	51
Caust.v2_013435-RA	194	100	112
Caust.v2_013437-RA	12966	6628	6797
Caust.v2_013440-RA	4	3	1
Caust.v2_013433-RA	0	0	0
Caust.v2_013439-RA	0	93	92
Caust.v2_013432-RA	0	0	0
Caust.v2_013438-RA	14	65	55
Caust.v2_013443-RA	0	0	0
Caust.v2_013431-RA	0	0	0
Caust.v2_013436-RA	0	10	8
Caust.v2_013429-RA	3	3	0
Caust.v2_016972-RA	6	4	12
Caust.v2_016974-RA	268	132	136
Caust.v2_016977-RA	0	0	0
Caust.v2_016975-RA	17	6	11
Caust.v2_016976-RA	0	0	0
Caust.v2_016973-RA	0	8	2
Caust.v2_021380-RA	0	0	0
Caust.v2_022413-RA	0	0	0
Caust.v2_022024-RA	0	0	0
Caust.v2_021650-RA	0	0	0
Caust.v2_020645-RA	9	7	2
Caust.v2_015897-RB	0	0	0
Caust.v2_015897-RB,Caust.v2_015897-RA	90	1101	1162
Caust.v2_015897-RA	0	0	0
Caust.v2_015901-RA	1956	4306	4348
Caust.v2_015898-RA	267	1257	1228
Caust.v2_015900-RA	1173	654	663
Caust.v2_015902-RA	59	3429	3372
Caust.v2_015903-RA	4	102	109
Caust.v2_015904-RA	2	13	8
Caust.v2_015899-RA	36	15	21
Caust.v2_005205-RA	103	411	433
Caust.v2_005208-RA	17	1430	1335
Caust.v2_005213-RA	10	5	5
Caust.v2_005206-RA	1	313	305
Caust.v2_005207-RA	0	480	531
Caust.v2_005209-RB	0	0	0
Caust.v2_005209-RA,Caust.v2_005209-RB	14	732	782
Caust.v2_005209-RA	0	0	0
Caust.v2_005210-RA	0	0	0
Caust.v2_005215-RA	459	710	736
Caust.v2_005211-RA	0	0	0
Caust.v2_005212-RA	0	0	0
Caust.v2_005204-RA	0	64	60
Caust.v2_005220-RA	4124	2100	2094
Caust.v2_005226-RA	4	1	3
Caust.v2_005224-RA	32	30	37
Caust.v2_005230-RA	2	7	5
Caust.v2_005223-RA	1	0	1
Caust.v2_005221-RA	1	1	0
Caust.v2_005238-RA	14	8	6
Caust.v2_005239-RA	0	0	0
Caust.v2_005241-RA	1	0	1
Caust.v2_005240-RA	0	0	0
Caust.v2_005232-RA	14	7	7
Caust.v2_005234-RA	5	12	15
Caust.v2_005236-RA	0	0	0
Caust.v2_005214-RA	32	19	16
Caust.v2_005216-RK,Caust.v2_005216-RJ,Caust.v2_005216-RG,Caust.v2_005216-RH,Caust.v2_005216-RL,Caust.v2_005216-RI	0	388	401
Caust.v2_005216-RC,Caust.v2_005216-RE,Caust.v2_005216-RB,Caust.v2_005216-RD,Caust.v2_005216-RF,Caust.v2_005216-RA	0	0	0
Caust.v2_005217-RA	5325	2701	2745
Caust.v2_005218-RA	288	134	154
Caust.v2_005219-RA	98	94	74
Caust.v2_005222-RA	30	12	18
Caust.v2_005225-RA	0	9	11
Caust.v2_005228-RA	15	8	7
Caust.v2_005229-RC	0	0	0
Caust.v2_005229-RC,Caust.v2_005229-RA	0	0	0
Caust.v2_005229-RC,Caust.v2_005229-RA,Caust.v2_005229-RB	2	0	2
Caust.v2_005229-RA	0	0	0
Caust.v2_005229-RB	0	0	0
Caust.v2_005231-RA	13	5	8
Caust.v2_005233-RA	7101	3719	3382
Caust.v2_005235-RA	0	0	0
Caust.v2_005237-RA	2	14	10
Caust.v2_005242-RA	13	1139	1122
Caust.v2_005245-RA	1	0	1
Caust.v2_005248-RA,Caust.v2_005248-RC,Caust.v2_005248-RB,Caust.v2_005248-RD	17	53	62
Caust.v2_005248-RA,Caust.v2_005248-RC,Caust.v2_005248-RB	0	0	0
Caust.v2_005248-RA,Caust.v2_005248-RC	0	0	0
Caust.v2_005248-RA,Caust.v2_005248-RC,Caust.v2_005248-RD	0	0	0
Caust.v2_005248-RA	0	0	0
Caust.v2_005248-RC,Caust.v2_005248-RB,Caust.v2_005248-RD	0	0	0
Caust.v2_005248-RB,Caust.v2_005248-RD	0	0	0
Caust.v2_005248-RB	0	0	0
Caust.v2_005248-RD	0	0	0
Caust.v2_005244-RA	291	1231	1254
Caust.v2_005246-RA	1	1	0
Caust.v2_005247-RA	0	0	0
Caust.v2_005249-RA	201	1959	1931
Caust.v2_005250-RA	0	35	42
Caust.v2_005227-RA	2	2	0
Caust.v2_005243-RA	0	31	33
Caust.v2_005251-RB	0	0	0
Caust.v2_005251-RA	96	62	75
Caust.v2_005253-RA	0	3	5
Caust.v2_005259-RA	3	2	2
Caust.v2_005256-RA	0	0	0
Caust.v2_005252-RA	1	3	4
Caust.v2_005255-RA	0	0	0
Caust.v2_005258-RA	0	0	0
Caust.v2_005254-RA	0	0	0
Caust.v2_005257-RA	0	0	0
Caust.v2_005271-RA,Caust.v2_005271-RB	671	8081	8123
Caust.v2_005271-RA	0	0	0
Caust.v2_005271-RB	0	0	0
Caust.v2_005273-RA	11	10	3
Caust.v2_005275-RA	0	0	0
Caust.v2_005276-RA	1761	1070	947
Caust.v2_005279-RA	22	13	15
Caust.v2_005281-RA	3	343	317
Caust.v2_005270-RA	496	541	526
Caust.v2_005272-RA	0	7489	7473
Caust.v2_005278-RA	0	99	133
Caust.v2_005267-RA	1	1	0
Caust.v2_005263-RA	0	0	0
Caust.v2_005261-RA	0	0	0
Caust.v2_005268-RA	0	0	0
Caust.v2_005262-RA	1	1	0
Caust.v2_005277-RA	20	11	11
Caust.v2_005260-RA	0	0	0
Caust.v2_005266-RA	2	1	1
Caust.v2_005280-RA	0	319	344
Caust.v2_005274-RA	0	12	12
Caust.v2_005265-RA	0	0	0
Caust.v2_005264-RA	0	0	0
Caust.v2_005269-RA	3	2	1
Caust.v2_018433-RA	0	35	31
Caust.v2_018435-RA	14	3	11
Caust.v2_018434-RA	25	47	44
Caust.v2_019291-RA	0	0	0
Caust.v2_019292-RA	0	0	0
Caust.v2_019290-RA	0	0	0
Caust.v2_021714-RA	0	0	0
Caust.v2_020264-RA	2	0	2
Caust.v2_020218-RA	0	0	0
Caust.v2_020219-RA	0	0	0
Caust.v2_021028-RA	0	0	0
Caust.v2_021027-RA	0	0	0
Caust.v2_019013-RA	0	0	0
Caust.v2_019014-RA	7	4	3
Caust.v2_019015-RA	3	2	1
Caust.v2_019016-RA	1	1	0
Caust.v2_017514-RA	718	375	344
Caust.v2_017515-RA	0	1	0
Caust.v2_017513-RA	0	0	0
Caust.v2_017516-RA	0	0	0
Caust.v2_017517-RA	0	0	0
Caust.v2_011809-RA	0	0	0
Caust.v2_011812-RA	22	10	12
Caust.v2_011815-RA	667	334	333
Caust.v2_011816-RA,Caust.v2_011816-RC,Caust.v2_011816-RD,Caust.v2_011816-RB	5	345	367
Caust.v2_011818-RB	0	0	0
Caust.v2_011818-RB,Caust.v2_011818-RA	2126	1125	1046
Caust.v2_011818-RA	0	0	0
Caust.v2_011805-RA	2	1	1
Caust.v2_011806-RA	49	67	61
Caust.v2_011814-RA	152	78	74
Caust.v2_011817-RA	62	393	376
Caust.v2_011819-RA	0	510	493
Caust.v2_011820-RA	16	35	40
Caust.v2_011824-RA	3	2	1
Caust.v2_011821-RA	1	3	10
Caust.v2_011811-RA	3	2	1
Caust.v2_011813-RA	0	0	0
Caust.v2_011810-RA	0	0	0
Caust.v2_011807-RA	0	47	44
Caust.v2_011822-RA	3	4	3
Caust.v2_011804-RA	85	46	39
Caust.v2_011823-RA	0	0	0
Caust.v2_011803-RA	0	0	0
Caust.v2_011808-RA	0	0	0
Caust.v2_019150-RA	0	0	0
Caust.v2_019152-RA	0	0	0
Caust.v2_019149-RA	0	0	0
Caust.v2_019151-RA	0	0	0
Caust.v2_022146-RA	1	1	0
Caust.v2_022546-RA	56	25	31
Caust.v2_018919-RA	1510	762	748
Caust.v2_018920-RA	1985	1006	979
Caust.v2_021152-RA	0	0	0
Caust.v2_022167-RA	0	0	0
Caust.v2_021201-RA	82	49	33
Caust.v2_021911-RA	0	0	0
Caust.v2_021022-RA	0	0	0
Caust.v2_022417-RA	405	182	223
Caust.v2_013973-RA	16	6	10
Caust.v2_013979-RA,Caust.v2_013979-RC,Caust.v2_013979-RB,Caust.v2_013979-RD	3138	4140	4107
Caust.v2_013980-RA	3819	1964	1855
Caust.v2_013971-RA	21	12	9
Caust.v2_013964-RA	0	0	0
Caust.v2_013975-RA	0	0	0
Caust.v2_013967-RA	0	0	0
Caust.v2_013963-RA	0	0	0
Caust.v2_013969-RA	0	0	0
Caust.v2_013978-RA	2	2574	2537
Caust.v2_013965-RA	3	1	2
Caust.v2_013977-RA	0	0	0
Caust.v2_013976-RA	0	0	0
Caust.v2_013968-RA	0	0	0
Caust.v2_013974-RA	0	0	0
Caust.v2_013970-RA	2	1	1
Caust.v2_013966-RA	0	0	0
