GeneInfo	CA_N_007	CA_N_012	CA_N_030	CA_P_013	CA_P_041	CA_P_055	CA_SL_019	CA_SL_048	CA_SL_056	CA_SM_029	CA_SM_039	CA_SM_049
Caust.v2_003497-RE	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_003499-RA	1223	1096	1602	1599	1072	978	1059	1299	1114	1037	1071	1470
Caust.v2_003501-RA	1128	858	613	1083	785	523	518	720	551	550	771	516
Caust.v2_003502-RA	42439	29337	41351	35698	48718	45939	17704	31519	49194	37097	25541	18014
Caust.v2_003503-RA	422	2870	3701	3104	362	9158	326	3061	350	7461	4751	3522
Caust.v2_003507-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_003508-RB	20	41	24	52	41	35	17	36	77	28	28	9
Caust.v2_003508-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_003508-RB	583	605	417	669	596	1083	222	439	1630	501	620	241
Caust.v2_003508-RC	1	1	3	6	3	7	2	2	6	0	1	1
Caust.v2_003508-RD	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_003508-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_003512-RA	1	1	1	1	0	0	2	0	3	0	1	0
Caust.v2_003513-RA	1	5	1	4	3	3	3	0	0	4	1	1
Caust.v2_003483-RA	3	5	5	5	7	5	7	18	1	3	11	13
Caust.v2_003489-RA	6	0	6	4	7	9	3	6	14	3	4	15
Caust.v2_003490-RA	579	354	453	560	381	423	529	516	437	370	494	857
Caust.v2_003493-RD	0	0	1	0	0	0	0	0	1	0	0	0
Caust.v2_003493-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_003493-RC	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_003493-RB	310	415	337	408	216	288	385	447	311	518	440	271
Caust.v2_003493-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_003493-RB	203	1139	320	673	307	215	266	227	575	619	400	191
Caust.v2_003494-RA	401	447	498	550	438	460	659	692	477	405	560	883
Caust.v2_003496-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_003498-RA	113	96	80	155	80	97	105	126	90	96	97	148
Caust.v2_003504-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_003505-RA	1642	1244	1644	1554	1210	1447	1285	1592	1229	1205	1269	1723
Caust.v2_003506-RA	350	149	251	233	131	288	330	372	207	151	165	551
Caust.v2_003511-RA	0	0	2	0	1	1	0	0	0	4	1	0
Caust.v2_003484-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_003486-RA	2	1	0	6	3	0	1	0	4	3	2	1
Caust.v2_003476-RA	0	0	1	0	0	0	0	1	1	0	0	1
Caust.v2_003510-RA	4	15	9	3	2	4	2	1	4	4	5	0
Caust.v2_003500-RA	5245	3631	4393	4958	5329	4341	1720	3326	4362	3349	3669	1875
Caust.v2_003485-RA	0	0	0	0	0	0	3	0	2	0	1	0
Caust.v2_003509-RA	0	0	2	0	0	4	0	0	0	0	1	0
Caust.v2_003488-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022737-RA	0	0	0	1	0	0	0	0	0	0	1	0
Caust.v2_017474-RA	159	42	33	214	338	2	162	9	227	136	225	210
Caust.v2_017476-RB	1	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_017476-RB	89	80	105	69	95	114	66	46	135	29	56	79
Caust.v2_017476-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017477-RA	2	0	0	1	4	0	1	0	0	0	0	0
Caust.v2_017475-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022568-RA	0	0	0	0	1	0	0	0	0	0	0	0
Caust.v2_018755-RA	0	0	0	1	0	0	0	0	1	0	0	0
Caust.v2_018758-RA	0	0	0	0	0	1	0	0	2	0	0	0
Caust.v2_018756-RA	0	0	0	1	0	0	0	0	0	0	0	0
Caust.v2_018754-RA	0	0	0	0	0	0	0	0	0	3	0	0
Caust.v2_018757-RA	0	0	0	1	0	0	0	0	1	1	0	0
Caust.v2_021043-RA	103	85	114	87	85	88	117	164	49	95	117	149
Caust.v2_022679-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021587-RA	180	144	109	164	147	148	117	191	127	117	129	227
Caust.v2_011570-RA	8	1	5	1	4	3	1	1	3	6	1	0
Caust.v2_011570-RA	0	1	0	0	0	0	0	0	0	0	0	0
Caust.v2_011570-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011576-RA	138	169	178	172	140	121	70	102	190	121	93	94
Caust.v2_011578-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011571-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011572-RA	386	128	122	236	118	162	260	508	171	201	203	363
Caust.v2_011573-RA	3516	2195	3355	3338	2079	3040	2964	4148	3235	3013	2727	3372
Caust.v2_011574-RA	34	36	46	30	30	23	18	20	43	28	33	23
Caust.v2_011575-RC	0	2	0	0	1	1	0	0	0	0	0	0
Caust.v2_011575-RG	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011575-RA	620	531	712	538	493	603	451	534	550	526	485	456
Caust.v2_011575-RA	561	421	507	470	387	398	314	369	426	346	365	424
Caust.v2_011575-RA	0	0	0	1	0	0	0	1	1	2	0	3
Caust.v2_011577-RA	475	516	423	711	629	308	298	385	521	372	492	260
Caust.v2_011569-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016705-RA	4	1	2	4	0	1	1	2	2	7	5	2
Caust.v2_016706-RA	4	3	2	5	3	0	2	1	3	1	5	2
Caust.v2_016709-RA	6	0	1	1	3	7	1	3	2	8	3	1
Caust.v2_016702-RA	1	0	2	0	0	0	0	2	2	2	0	1
Caust.v2_016703-RA	4	1	0	1	1	0	0	2	1	1	1	0
Caust.v2_016708-RA	3	1	3	1	0	12	12	2	0	4	0	1
Caust.v2_016711-RA	21	70	102	91	78	55	43	121	48	66	28	126
Caust.v2_016704-RA	1	0	0	0	0	0	0	0	1	1	2	1
Caust.v2_016710-RA	41	9	26	16	27	49	19	22	16	26	23	31
Caust.v2_016707-RA	5	2	1	0	0	0	0	1	0	0	0	1
Caust.v2_012356-RA	3130	3048	3482	4001	3272	1641	982	2161	2028	3018	2273	1250
Caust.v2_012361-RA	34	66	41	108	49	20	38	34	51	46	78	14
Caust.v2_012362-RA	36	59	41	51	43	21	16	20	56	36	58	16
Caust.v2_012373-RA	4326	4838	3550	5446	8731	5510	1662	3424	6164	4313	5080	2449
Caust.v2_012375-RA	0	0	0	7	1	0	0	0	0	0	2	2
Caust.v2_012360-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012366-RA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012368-RA	1236	800	1142	1155	1090	800	502	845	1031	772	744	483
Caust.v2_012370-RA	919	2808	1485	3886	2557	1209	2140	1762	2082	1546	2112	1226
Caust.v2_012371-RA	728	749	887	1008	778	704	643	811	713	603	955	665
Caust.v2_012372-RA	3	1	3	5	11	12	3	10	6	5	5	6
Caust.v2_012374-RA	2	4	2	4	4	2	4	3	0	6	5	5
Caust.v2_012369-RA	3	8	6	23	18	4	2	9	19	6	7	5
Caust.v2_012358-RA	14	12	5	19	8	5	4	6	13	10	20	3
Caust.v2_012367-RA	8	8	5	8	4	1	5	3	2	5	5	2
Caust.v2_012357-RA	0	4	0	4	2	0	0	0	0	0	0	0
Caust.v2_012364-RA	1	0	2	0	0	0	0	0	0	0	0	0
Caust.v2_012359-RA	0	0	0	0	0	0	0	0	0	0	4	0
Caust.v2_012363-RA	0	1	0	0	0	0	0	0	0	0	0	0
Caust.v2_012365-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020638-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020639-RA	0	0	0	0	0	0	0	0	0	0	0	1
Caust.v2_021284-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022545-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020650-RA	0	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_020651-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022528-RA	2672	2522	3091	3127	3178	1984	1358	1854	3036	3221	2719	2342
Caust.v2_021795-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019914-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019915-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019112-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019111-RA	0	0	0	2	0	0	0	0	0	0	0	0
Caust.v2_019109-RA	0	0	1	0	1	2	7	4	0	2	3	0
Caust.v2_019110-RA	0	1	0	0	0	1	2	2	1	1	0	0
Caust.v2_019113-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017797-RA	87	34	56	59	61	63	118	124	72	62	60	86
Caust.v2_017798-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017799-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017800-RA	190	206	184	262	143	156	85	111	245	122	152	109
Caust.v2_017801-RA	1	9	8	8	6	5	5	4	18	2	4	5
Caust.v2_017796-RA	0	0	0	0	0	0	0	0	1	0	1	0
Caust.v2_022083-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021488-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018771-RA	5	1	7	7	8	1	0	5	0	1	0	0
Caust.v2_018773-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018772-RA	1	1	8	15	11	1	0	3	5	1	1	0
Caust.v2_018770-RA	0	0	0	2	0	0	0	0	1	2	0	0
Caust.v2_019985-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019984-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022053-RA	0	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_013445-RA	1	4	5	8	3	0	0	3	4	2	2	1
Caust.v2_013447-RA	337	356	337	418	328	307	276	336	342	256	276	258
Caust.v2_013447-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013447-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013451-RA	443	253	366	327	267	446	482	538	408	332	338	456
Caust.v2_013453-RA	0	0	0	1	1	0	1	2	1	0	0	1
Caust.v2_013456-RA	13	5	4	12	10	20	13	14	5	20	7	6
Caust.v2_013457-RA	168	64	134	68	77	154	227	112	86	118	134	313
Caust.v2_013448-RA	44	18	30	44	20	48	94	78	44	28	50	105
Caust.v2_013449-RB	8	0	2	0	3	4	0	2	0	2	6	0
Caust.v2_013449-RA	4	3	2	2	0	2	0	1	0	1	6	1
Caust.v2_013449-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013450-RA	806	427	615	642	455	654	931	1093	517	600	540	889
Caust.v2_013452-RA	404	138	394	177	196	324	138	187	415	156	383	188
Caust.v2_013455-RA	8	13	6	10	12	9	6	0	9	9	11	16
Caust.v2_013454-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013458-RA	0	0	4	8	0	0	0	0	0	0	0	0
Caust.v2_013446-RA	0	0	2	3	0	3	1	1	1	0	0	0
Caust.v2_013444-RA	0	0	0	0	0	0	0	0	2	0	2	0
Caust.v2_017707-RA	0	1	0	0	0	0	1	0	0	0	0	0
Caust.v2_017706-RA	0	0	0	0	0	1	0	0	0	0	0	0
Caust.v2_017705-RA	0	0	0	1	0	0	2	0	3	0	0	0
Caust.v2_017708-RA	0	0	0	0	0	0	0	1	0	0	1	0
Caust.v2_017709-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017710-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018329-RA	0	0	0	0	2	2	0	4	2	0	0	0
Caust.v2_018332-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018331-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018330-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022325-RA	0	0	0	0	1	0	0	0	1	0	0	2
Caust.v2_022689-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015427-RA	616	649	435	715	434	575	682	909	519	536	557	959
Caust.v2_015431-RA	1656	1362	1604	1774	1261	1915	1733	2145	1574	1399	1529	2505
Caust.v2_015432-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015432-RA	190	62	153	129	107	133	181	213	110	119	106	223
Caust.v2_015432-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015433-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015433-RB	749	367	642	521	475	586	759	901	464	480	469	759
Caust.v2_015433-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015430-RA	1283	846	1606	1143	902	1346	1280	1264	1245	1016	1104	1511
Caust.v2_015428-RA	2	0	1	0	1	0	2	0	0	0	1	0
Caust.v2_015429-RA	0	0	0	0	0	4	0	0	0	0	3	0
Caust.v2_019561-RA	2	2	0	0	3	2	2	2	4	1	3	1
Caust.v2_019562-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013312-RA	28916	26253	27032	27802	20195	14847	10306	17702	21247	23488	28122	10070
Caust.v2_013314-RA	20	25	20	19	3	16	17	26	8	21	11	35
Caust.v2_013316-RA	19194	14505	19233	16711	13992	21189	17862	20653	21208	14648	16572	22065
Caust.v2_013318-RA	548	428	514	637	450	381	384	552	581	418	514	250
Caust.v2_013320-RA	10	19	10	18	9	8	8	25	11	8	8	5
Caust.v2_013315-RA	456	293	421	340	282	349	309	451	313	347	305	319
Caust.v2_013317-RA	7849	6305	6529	7519	5415	8346	7193	7882	7992	5460	6942	10504
Caust.v2_013319-RA	4	4	0	1	2	3	12	9	2	4	7	10
Caust.v2_013311-RA	75	28	67	30	61	60	12	44	83	41	57	33
Caust.v2_013313-RA	0	1	0	0	1	0	0	2	1	0	0	0
Caust.v2_022434-RA	93	273	152	243	139	102	84	135	110	184	218	88
Caust.v2_004657-RA	339	188	271	225	220	441	634	679	384	310	474	830
Caust.v2_004659-RA	17	13	6	21	15	19	7	11	12	176	6	8
Caust.v2_004661-RA	46	30	34	40	22	42	30	60	30	35	31	57
Caust.v2_004663-RA	92	172	107	141	152	79	119	133	115	120	126	112
Caust.v2_004665-RA	413	254	482	323	239	407	400	568	280	334	278	557
Caust.v2_004667-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004669-RA	1146	3062	1695	2145	1201	1545	1792	1588	1450	1976	1793	1724
Caust.v2_004671-RA	41	21	26	28	30	52	79	55	24	65	31	43
Caust.v2_004673-RA	0	5	4	2	8	3	6	5	3	1	5	3
Caust.v2_004677-RA	255	142	223	168	143	230	259	277	223	164	200	416
Caust.v2_004679-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004681-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004658-RA	378	329	350	372	336	267	277	318	311	287	313	347
Caust.v2_004660-RA	3	5	9	5	7	4	8	1	3	17	2	2
Caust.v2_004662-RA	658	688	692	818	475	573	635	856	662	599	552	711
Caust.v2_004664-RA	261	235	238	274	165	216	335	366	162	245	221	476
Caust.v2_004666-RA	1219	936	1443	1148	975	1311	1206	1567	1258	1044	1039	1531
Caust.v2_004668-RB	2	2	2	4	3	5	2	2	0	2	7	2
Caust.v2_004668-RA	111	184	309	180	189	160	158	198	164	182	199	132
Caust.v2_004668-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004670-RA	682	351	576	479	313	628	1096	1303	458	529	439	1545
Caust.v2_004672-RA	914	441	673	569	486	669	768	1193	677	550	532	890
Caust.v2_004674-RA	0	2	0	1	1	0	1	0	0	1	4	0
Caust.v2_004675-RA	1512	1248	1316	1361	926	1022	1180	1294	1067	1112	1072	1550
Caust.v2_004676-RA	214	119	183	141	122	156	186	218	153	137	133	180
Caust.v2_004678-RA	404	379	390	519	408	325	325	398	409	307	357	317
Caust.v2_004680-RA	1048	764	916	1087	704	990	1464	1637	954	761	782	2405
Caust.v2_004682-RA	821	358	567	619	318	643	942	1000	510	521	543	1063
Caust.v2_004684-RA	792	574	720	639	418	679	829	951	610	539	497	1135
Caust.v2_004686-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004687-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004688-RA	2849	1485	1918	2206	1352	2742	4330	4408	2298	2166	1628	8859
Caust.v2_004689-RA	182	79	86	107	65	158	159	204	166	116	102	171
Caust.v2_004691-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004691-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004691-RA	11	2	5	6	1	1	5	7	2	2	2	6
Caust.v2_004693-RA	0	0	0	0	1	0	0	0	0	1	0	0
Caust.v2_004695-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004697-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004699-RA	498	370	410	309	269	337	480	658	367	382	399	598
Caust.v2_004702-RA	2755	2067	2177	2790	1968	2515	2773	3445	2169	2132	2413	3804
Caust.v2_004703-RA	36	16	30	20	14	45	38	44	40	43	35	38
Caust.v2_004707-RA	0	0	0	2	1	1	0	1	0	0	1	0
Caust.v2_004708-RA	0	0	0	1	0	1	0	0	0	0	1	0
Caust.v2_004683-RA	61	28	46	40	27	86	140	128	36	27	31	171
Caust.v2_004685-RA	371	303	386	369	207	332	582	516	351	285	281	610
Caust.v2_004685-RA	78	41	63	67	42	58	115	112	62	62	62	113
Caust.v2_004685-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004685-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004685-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004685-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004685-RC	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004685-RC	0	1	2	0	0	2	0	2	0	2	0	0
Caust.v2_004685-RD	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004685-RE	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004690-RA	0	0	1	0	0	1	0	0	0	0	0	0
Caust.v2_004692-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004692-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004692-RA	9	7	8	12	3	6	3	7	12	6	5	7
Caust.v2_004692-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004692-RA	528	341	614	523	432	487	502	591	493	457	444	489
Caust.v2_004692-RC	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004692-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004692-RE	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004692-RE	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004692-RD	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004694-RA	27	29	21	62	24	33	21	30	29	29	21	37
Caust.v2_004694-RA	2180	1629	2052	1914	1651	1721	1629	1914	1637	1554	1622	1882
Caust.v2_004694-RB	51	31	31	33	21	34	32	25	22	37	28	34
Caust.v2_004694-RC	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004696-RA	238	206	238	256	196	206	160	193	172	180	178	137
Caust.v2_004698-RA	1248	2081	1870	3240	1566	1295	1782	1677	1441	1563	1629	1421
Caust.v2_004700-RA	44	44	26	51	30	48	46	49	48	48	36	64
Caust.v2_004701-RA	2139	1722	1826	2079	1624	2111	2256	2658	1927	1714	1868	3087
Caust.v2_004704-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004705-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004710-RA	27	27	19	26	18	51	24	50	55	35	31	33
Caust.v2_004713-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004715-RA	49	195	44	167	92	48	71	121	66	64	124	92
Caust.v2_004717-RA	1826	4405	1669	3428	2288	1366	1574	2629	1887	1795	2184	1718
Caust.v2_004720-RA	13	18	19	36	9	7	7	10	31	30	92	62
Caust.v2_004712-RA	2051	1577	1862	2231	1521	1593	1783	2236	1467	1465	1682	2379
Caust.v2_004714-RA	2087	1514	1715	1869	1427	1611	1614	1798	1676	1441	1537	1486
Caust.v2_004716-RA	190	778	350	854	257	295	302	840	379	411	545	303
Caust.v2_004718-RA	0	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_004721-RB	0	0	0	0	0	0	0	1	0	0	0	0
Caust.v2_004721-RA	300	728	434	816	563	236	302	401	459	441	502	281
Caust.v2_004721-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004722-RA	1039	1648	1539	2458	1260	1197	877	1445	1356	1119	1447	1170
Caust.v2_004723-RA	0	0	0	0	2	3	2	0	2	0	1	2
Caust.v2_004706-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004709-RA	6	0	1	2	0	1	1	4	4	0	1	0
Caust.v2_004719-RA	3	3	10	1	3	3	5	13	4	7	8	1
Caust.v2_004711-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019467-RA	1	0	0	0	0	23	3	0	1	12	1	33
Caust.v2_021775-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021081-RA	48	28	47	47	52	43	42	17	33	48	28	22
Caust.v2_019500-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019501-RA	1	1	2	5	0	9	1	5	5	5	2	0
Caust.v2_019502-RA	2	0	0	2	3	0	0	2	6	1	0	0
Caust.v2_021377-RA	1	0	0	0	0	0	0	1	0	0	0	1
Caust.v2_021376-RA	2	0	0	1	3	0	0	3	1	0	1	1
Caust.v2_014377-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014379-RA	7	4	4	5	4	3	3	1	8	4	9	4
Caust.v2_014383-RA	703	720	975	1062	1051	585	315	899	539	659	1130	239
Caust.v2_014384-RD	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014384-RD	72	25	62	47	15	79	184	184	55	53	58	182
Caust.v2_014384-RB	0	0	0	0	2	0	0	0	0	0	0	1
Caust.v2_014386-RA	649	1464	1045	1925	993	722	567	965	697	999	991	817
Caust.v2_014385-RA	407	206	290	211	145	526	734	1034	195	240	238	1142
Caust.v2_014389-RA	1956	2642	1731	2944	1881	1563	1638	1899	1584	1264	1758	1641
Caust.v2_014391-RA	6	5	8	8	7	6	1	2	0	1	1	0
Caust.v2_014390-RA	2	3	0	5	0	0	0	0	3	0	0	2
Caust.v2_014387-RA	0	1	1	5	0	1	4	3	0	0	2	3
Caust.v2_014382-RA	0	1	0	0	0	0	1	0	0	2	1	0
Caust.v2_014376-RA	0	0	0	1	0	0	0	0	0	0	2	0
Caust.v2_014378-RA	0	0	0	0	0	0	0	0	0	2	0	0
Caust.v2_014388-RA	28	7	21	37	6	28	32	24	17	21	18	28
Caust.v2_014380-RA	0	2	0	0	0	0	0	0	0	0	0	5
Caust.v2_014381-RA	0	0	0	0	1	0	0	0	1	0	0	0
Caust.v2_019765-RA	1241	892	1030	1198	830	1167	1163	1618	941	1025	1032	1606
Caust.v2_008142-RA	34	13	26	13	10	20	32	42	27	27	11	43
Caust.v2_008144-RA	2767	1513	2120	2390	1433	2311	2431	2957	2093	1876	1733	2309
Caust.v2_008145-RA	2340	1381	1778	1882	1256	1879	1877	2100	1627	1899	1625	1903
Caust.v2_008143-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008143-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008146-RA	1002	1339	919	1285	1047	1241	790	1055	2097	1128	1446	945
Caust.v2_008147-RA	64	107	65	153	91	53	66	99	158	100	120	102
Caust.v2_008148-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008149-RA	585	386	442	446	387	415	677	670	410	356	336	1084
Caust.v2_008150-RA	1	0	0	4	4	0	0	0	0	1	1	3
Caust.v2_008155-RA	77	69	89	138	121	58	32	79	65	91	88	36
Caust.v2_008158-RA	1	0	0	0	3	1	1	4	1	0	0	0
Caust.v2_008159-RA	780	546	1074	516	503	559	267	461	551	437	602	268
Caust.v2_008161-RA	0	2	5	2	2	0	6	1	0	0	2	2
Caust.v2_008157-RA	210	359	304	262	299	173	159	226	187	176	151	123
Caust.v2_008160-RA	69	116	213	95	86	53	66	85	103	52	85	69
Caust.v2_008163-RA	2330	3255	1800	3098	2111	1639	1967	2123	2105	1755	1988	1553
Caust.v2_008166-RA	13	9	9	6	12	5	9	10	12	9	8	9
Caust.v2_008165-RA	1	3	0	1	1	1	2	1	12	3	5	0
Caust.v2_008164-RA	0	2	0	0	0	0	0	0	7	2	0	1
Caust.v2_008154-RA	0	0	0	0	0	0	0	1	0	0	0	0
Caust.v2_008153-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008156-RA	0	0	1	1	0	0	0	1	0	0	0	0
Caust.v2_008152-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008151-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008162-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008169-RA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_008177-RA	2908	2066	2910	3397	2567	2569	1884	2425	2552	2194	2296	2865
Caust.v2_008178-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008178-RB	2041	2241	2731	2871	2150	2087	1972	2761	2074	1925	2347	1938
Caust.v2_008178-RA	0	0	0	0	1	0	1	0	0	0	0	0
Caust.v2_008179-RA	3790	3503	3709	4020	3416	1842	2673	3556	2707	2660	2701	4131
Caust.v2_008175-RA	29	38	13	47	28	23	33	53	36	27	31	20
Caust.v2_008176-RC	1	0	4	0	0	1	0	2	2	3	4	0
Caust.v2_008176-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008176-RD	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008176-RB	1617	1466	1285	1774	1385	1383	1493	1914	1427	1027	1167	2195
Caust.v2_008176-RB	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008176-RB	123	105	95	174	104	74	110	194	108	85	118	229
Caust.v2_008181-RA	40	16	25	25	18	38	5	18	30	22	26	13
Caust.v2_008183-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008185-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008187-RA	1	9	16	8	6	6	4	6	4	7	14	4
Caust.v2_008188-RA	0	0	4	0	0	0	0	0	0	0	0	0
Caust.v2_008180-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008189-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008186-RA	0	0	0	0	2	0	0	0	0	0	0	0
Caust.v2_008167-RA	0	0	2	2	0	1	0	2	6	3	2	0
Caust.v2_008171-RA	0	1	1	0	0	0	1	5	0	0	1	0
Caust.v2_008182-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008184-RA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008172-RA	0	0	0	0	0	4	3	1	3	0	5	0
Caust.v2_008173-RA	0	0	0	1	0	0	1	0	6	1	5	1
Caust.v2_008174-RA	2	1	1	6	0	0	2	2	11	6	3	0
Caust.v2_008168-RA	0	2	8	0	0	0	0	5	1	0	2	0
Caust.v2_008170-RA	0	0	2	0	2	0	0	2	6	1	0	0
Caust.v2_022463-RA	0	0	0	0	0	1	0	0	2	1	1	0
