GeneInfo	BT_A_N_001	BT_A_N_025	BT_A_N_029	BT_A_P_014	BT_A_P_026	BT_A_P_030	BT_A_SL_003	BT_A_SL_027	BT_A_SL_031	BT_A_SM_004	BT_A_SM_028	BT_A_SM_032
XM_012321046.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394440.3	1423	2028	995	1827	1308	1733	1180	1200	1698	1211	1269	1218
XM_003394442.3	61121	58382	41539	51029	25949	34790	23893	22833	35972	34197	30427	29394
XR_002308972.1	69022	78132	58818	73667	35610	49546	40327	33640	52651	45921	41187	42811
XM_003394439.3	12642	16982	17234	16992	11371	16111	17975	12034	12300	10057	9349	11915
XM_012321041.2	701	494	714	601	494	410	547	573	404	525	357	412
XM_003394437.3	966	822	670	795	746	764	940	712	709	888	816	582
XM_020868509.1	102	144	125	107	106	112	209	95	97	150	87	85
XM_012321037.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394433.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394434.2	313	532	380	439	416	508	444	429	464	298	362	333
XM_012321035.2	235	127	186	195	198	202	255	239	160	145	141	98
XM_003394436.3	135	590	197	426	354	406	358	327	332	174	395	292
XM_020868723.1	18	27	15	5	12	6	29	18	9	11	12	24
XM_012321032.2	1312	1659	1947	1997	1323	1640	2468	1902	973	957	1170	1331
XM_012321034.2	785	1678	1444	1596	1551	1392	5779	1471	951	1020	1085	1135
XM_020868724.1	2	16	6	11	3	6	5	13	4	6	10	13
XM_012321029.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394432.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321030.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321031.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321020.2	10	19	10	17	9	9	4	14	11	11	5	11
XM_012321022.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868725.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321021.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321024.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394428.3	9	10	12	14	11	15	11	9	13	11	11	8
XM_012321026.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321027.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321025.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394424.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321017.2	1518	1409	1389	1102	1118	1186	1508	1161	1080	1148	881	953
XM_003394429.3	3	5	5	8	5	6	7	6	5	5	10	7
XM_020868508.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_001099792.2	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308950.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308949.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868457.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868458.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394423.3	1	3	1	0	0	0	1	5	0	0	0	1
XM_012321015.2	0	0	0	0	0	0	2	0	0	0	0	0
XM_003394425.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868460.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868459.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321013.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321012.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868608.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321014.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868606.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868607.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394420.3	1698	1637	1442	1144	1449	1583	1741	1399	1182	972	1107	1142
XM_003394431.3	17	14	12	19	11	11	16	13	10	11	16	6
TRNAY-GUA-2	0	0	0	0	1	0	0	0	0	0	0	0
TRNAR-UCG	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394419.3	105	118	116	124	81	88	112	102	80	96	81	75
XM_003394418.3	2279	2831	1923	2388	1969	2311	2518	2116	2151	1880	1942	1927
XM_003394417.3	5651	7202	5570	6181	5305	5910	5899	6397	5996	3668	4537	5838
XR_002308980.1	766	672	653	849	989	974	954	885	1044	581	595	860
XM_003394416.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321009.2	4266	3903	3354	3622	2999	3222	4421	3236	3128	3523	2452	2532
XM_020868560.1	18	36	23	15	38	22	22	27	14	9	18	10
XM_003394413.3	734	1105	916	709	643	640	1041	762	650	693	608	740
XM_012321008.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394412.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321007.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394411.3	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308962.1	0	0	0	0	0	0	0	0	1	1	0	0
XR_002308961.1	18	37	27	16	18	10	28	27	23	12	12	18
XM_003394410.3	914	1371	975	959	858	1021	1212	950	834	764	892	961
XM_003394483.3	172	178	176	154	138	148	201	156	145	187	118	142
XM_012321003.2	193	340	321	264	222	301	338	216	258	187	229	295
XM_003394408.3	0	4	0	1	0	0	0	0	0	1	0	1
XM_012321002.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394407.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321005.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321006.2	1285	1237	1175	1088	977	1041	1350	968	1012	1085	819	973
XM_012321001.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394482.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868429.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868430.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394401.3	38	20	32	25	20	17	37	24	19	24	17	22
XM_020868423.1	5	6	0	2	3	0	5	0	1	0	2	1
XM_003394402.3	0	1	1	1	1	0	1	2	0	1	2	1
XM_012320998.2	38	47	25	35	31	45	38	23	32	48	23	37
XM_012320997.2	0	0	0	0	0	0	0	0	1	0	0	0
XM_003394403.3	744	1123	925	826	559	747	803	755	669	543	593	826
XM_012320995.2	482	792	564	608	517	734	720	443	536	472	588	565
XM_012320996.2	638	714	666	583	464	550	693	552	510	576	478	520
XM_020868630.1	365	391	339	285	261	243	396	271	270	316	254	272
XM_012320989.2	0	0	0	0	1	0	1	0	0	0	0	2
XM_020868632.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868634.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868633.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868635.1	223	188	145	177	153	171	198	139	155	204	116	146
XM_003394396.3	1386	1440	1247	1167	829	1079	1234	1040	953	1002	881	1027
XM_012320992.2	1	4	0	1	1	0	1	0	1	0	0	1
XM_012320993.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868631.1	1	3	5	1	4	3	4	2	1	1	3	3
XM_012320988.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394394.3	360	238	557	227	235	409	301	218	298	264	231	311
XM_020868636.1	1	1	0	3	1	1	4	0	1	1	1	3
XM_020868639.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868641.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868642.1	2	2	9	11	3	0	5	4	2	1	1	2
XM_020868640.1	11	11	16	14	10	13	8	10	12	11	5	13
XM_020868643.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868638.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320978.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868637.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394514.3	395	442	412	336	264	317	434	265	326	381	277	308
XM_012320977.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394512.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868520.1	0	0	0	0	0	0	2	0	0	0	0	1
XM_003394506.3	1462	1106	1180	1018	1055	1014	1395	1189	982	1150	817	820
XM_020868517.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868519.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868516.1	0	0	0	0	0	0	0	1	0	0	0	1
XM_020868518.1	1	2	1	0	1	0	0	0	0	0	2	0
XM_020868515.1	1502	1679	963	1020	990	1064	922	910	1435	936	887	1053
XM_012320972.2	1245	1086	918	793	719	1391	746	569	780	691	664	748
XM_003394511.3	599	736	843	433	402	433	501	521	393	469	281	481
XM_003394505.3	5471	4323	5470	4219	3727	3957	5112	5260	3707	3311	2457	3354
XR_001099789.2	412	384	508	305	289	308	371	311	365	373	214	270
XM_003394504.3	1759	964	1040	864	747	861	915	896	952	994	608	660
XM_012320971.2	21	26	18	12	11	22	15	13	19	23	18	7
XM_020868523.1	1	0	0	0	0	0	0	0	0	0	0	0
XM_020868521.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868522.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868525.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320970.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394503.3	358	540	286	414	317	432	377	302	359	418	358	328
XM_020868656.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320967.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868657.1	4	2	0	0	0	0	0	0	0	3	0	0
XM_012320965.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320968.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320969.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320966.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868659.1	2500	2190	2134	1600	1486	1634	1966	1325	1830	2760	1256	1350
XM_012320961.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394499.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320960.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394498.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320958.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320959.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394501.3	1	0	0	0	0	0	0	0	0	0	0	0
XM_003394500.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394494.3	897	735	820	671	679	632	783	797	647	685	528	596
XM_012320957.2	1390	1571	1562	1460	1361	1436	1860	1438	1355	1402	1092	1279
XM_020868658.1	0	1	0	0	0	0	0	0	0	0	0	0
XM_012320956.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320955.2	9	8	9	12	14	10	13	7	9	9	10	12
XM_012320953.2	1078	994	783	681	778	700	969	707	744	723	483	648
XM_003394492.3	3992	3188	4733	3803	3948	4125	4831	4435	4260	2824	3050	2599
XR_002308939.1	0	3	1	3	1	1	1	0	1	0	0	1
XM_020868421.1	453	391	362	362	285	340	318	259	308	370	254	273
XM_003394491.3	3	3	0	2	0	3	1	0	2	4	0	4
XM_020868655.1	1	0	0	0	0	0	0	0	0	0	1	0
XM_020868653.1	49	101	116	82	75	86	63	68	64	58	48	87
XM_020868654.1	0	0	0	0	0	0	0	0	1	1	1	0
XM_012320948.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320945.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320946.2	6	3	9	9	7	6	7	5	10	2	1	2
XM_012320949.2	347	259	314	299	252	210	296	269	242	219	215	228
XM_012320950.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394490.2	7	4	3	2	2	3	7	1	1	2	4	4
XR_002308981.1	2	0	3	1	1	0	1	0	0	0	0	2
XR_001099788.1	56	41	26	35	58	46	26	40	33	31	44	32
XM_012320951.2	238	236	295	167	109	174	195	160	106	142	158	181
XM_003394489.3	183	229	150	173	147	169	204	171	170	124	150	148
XM_012320944.2	1394	781	1135	945	934	1049	1031	1543	933	940	669	770
XM_020868561.1	1	0	0	0	1	2	0	0	5	2	1	0
XM_020868507.1	7	6	3	1	3	4	1	3	1	0	0	1
XM_003394486.3	1635	1316	2296	1560	1126	1068	1134	1669	1206	1136	796	1257
XM_003394476.3	412	268	126	141	263	594	163	178	172	206	158	189
XM_012320941.2	893	588	689	667	689	519	869	734	627	666	307	411
XR_001099787.1	5	9	13	3	3	3	9	4	6	6	1	4
XM_003394485.3	7	2	3	8	2	3	5	2	2	3	2	4
XM_012320939.2	73	16	26	24	33	43	42	33	25	32	11	20
XM_012320940.2	2	5	0	0	0	0	3	0	1	0	1	0
XM_003394475.3	11	21	27	12	11	21	16	20	25	29	16	14
XM_020862599.1	4	2	6	1	8	0	5	3	1	0	0	0
XR_001099785.2	271	185	303	192	127	231	271	136	162	212	107	148
XR_001099786.2	21	6	5	11	12	8	10	6	10	15	8	10
XM_003394466.2	750	928	700	704	627	644	909	677	623	630	562	546
XM_003394445.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320928.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320932.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320930.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320933.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320931.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020862604.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020862603.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320935.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394426.3	1086	1156	880	918	873	986	1155	919	922	826	838	750
XM_020868482.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868483.1	15	18	26	28	24	23	33	24	19	18	13	16
XM_003394393.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320925.2	3	1	2	1	2	2	6	1	2	2	0	3
XM_003394404.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320926.2	7	8	12	9	16	5	11	7	8	16	9	5
XM_003394415.3	7374	10315	10489	9216	7497	7894	10379	7980	8923	9039	6830	7285
XM_012320924.1	20	15	11	15	4	8	23	8	20	15	7	3
XM_003394508.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394509.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868449.1	26	25	24	19	18	29	34	11	15	11	16	12
XM_012320923.1	3	1	0	0	4	1	0	1	3	5	0	0
XM_012320922.2	3	0	1	1	0	3	1	2	0	1	0	2
XM_020868497.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868499.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320921.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868498.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012320920.2	53	28	22	26	13	17	16	21	32	25	16	35
XM_003394457.3	0	1	0	0	0	0	0	0	0	0	0	0
XM_020868491.1	0	0	0	0	0	0	0	0	0	0	0	0
LOC110120344	0	0	2	1	1	0	0	1	3	1	0	0
XM_020868492.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868493.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868494.1	39	46	31	5	30	33	18	25	29	7	5	37
XM_012321236.2	29	359	518	187	32	213	1138	319	521	172	285	532
XM_020868490.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394611.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868489.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868496.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868495.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394590.3	7	24	16	22	14	18	18	21	11	9	12	19
XM_003394589.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321224.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868500.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394588.3	0	1	3	2	0	2	1	0	1	0	1	1
XM_012321220.2	5	7	2	2	4	6	6	5	4	0	2	4
XM_012321221.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321223.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321222.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321210.1	0	0	0	0	1	0	0	0	0	0	0	0
XM_003394587.3	0	1	1	3	2	4	0	0	0	1	1	1
XM_012321211.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321208.1	2	1	0	0	1	0	0	0	0	0	0	0
XM_012321209.2	10	5	10	3	7	7	14	14	7	8	7	5
XR_002308957.1	258	563	412	349	333	337	383	282	317	230	251	339
XM_003394586.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868504.1	4	0	2	1	5	2	2	1	4	0	1	6
XM_020868501.1	0	0	0	0	0	0	0	0	0	0	0	1
XM_020868503.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868502.1	18	12	21	18	14	18	18	24	20	16	11	22
XR_002308958.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_001099810.2	33	31	43	34	23	31	21	36	29	30	23	30
XM_012321207.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394580.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321202.2	1	1	0	0	0	0	0	0	0	0	0	0
XM_020862600.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020862601.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321206.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394610.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868562.1	405	298	365	323	286	269	357	295	307	300	168	242
XM_003394584.2	428	482	448	420	356	401	459	404	328	369	271	352
XM_003394583.3	6	9	16	5	4	5	4	10	5	4	8	9
XM_003394582.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394581.3	2361	2646	2074	1900	1983	2291	2683	2165	2045	1881	1461	1825
XM_020868583.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868584.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394608.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868585.1	0	0	0	1	0	0	0	0	0	0	0	0
XM_020868586.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394578.3	701	697	670	657	654	537	1150	640	456	583	431	559
XM_003394576.3	2920	4621	2219	4812	2628	3652	4265	3755	3420	3619	4065	3056
XM_003394575.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321198.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868453.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868452.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321199.2	1	0	0	0	0	0	2	0	2	0	0	0
XM_012321200.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394574.3	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308948.1	7	4	2	7	4	2	4	10	4	8	2	3
XR_002308966.1	88	108	83	66	80	77	95	96	90	70	58	69
XR_002308965.1	18	15	24	22	21	7	22	21	12	11	7	20
XM_012321193.2	6	2	4	2	3	3	9	4	3	2	2	6
XM_012321190.2	11	4	12	8	18	9	10	6	5	3	2	12
XM_012321194.2	1	0	0	0	0	1	0	0	0	0	1	0
XM_012321196.2	0	0	1	0	0	0	1	0	0	0	0	0
XM_012321195.2	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308967.1	4	13	4	8	2	8	8	7	2	5	3	1
XM_003394572.3	466	585	469	507	403	488	607	413	388	458	349	487
XM_003394571.3	1187	2020	1204	1212	1551	2068	1867	1374	986	823	1622	1540
XM_003394568.3	449	836	533	629	469	665	634	457	483	484	559	502
XM_020868539.1	40	27	25	19	21	29	19	20	16	7	11	18
XM_012321187.2	2	0	0	6	1	0	0	0	0	0	1	0
XM_003394567.3	2531	2921	2462	2296	2075	2215	2685	2226	2121	1827	1762	1895
XM_003394566.3	3173	5078	4718	4370	3346	3295	5969	3548	3196	3157	2718	3064
XM_012321186.2	0	2	0	0	1	3	0	3	0	0	0	1
XM_003394565.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394564.3	167	32	29	32	42	39	46	38	40	37	17	56
XM_003394563.3	459	510	436	409	375	369	512	454	352	384	351	379
XM_012321182.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394558.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321183.2	314	283	377	299	301	326	507	257	268	384	230	225
XR_002307608.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_001099807.1	7	8	5	9	6	4	7	14	9	2	3	5
XR_002307607.1	17	19	7	15	7	9	17	8	13	18	6	6
XR_002307606.1	7	8	8	3	6	5	4	2	9	3	1	6
XM_012321184.2	27499	34037	28996	24552	27670	27325	37602	28146	28341	18797	18356	23277
XM_003394560.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868402.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868403.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321178.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321177.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868404.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321179.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321180.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321174.2	1	0	0	0	0	1	4	0	0	0	0	0
XM_012321175.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868563.1	723	537	616	522	493	474	653	580	432	526	359	395
XM_012321168.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321173.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321171.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321172.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321167.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321169.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868537.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394557.3	507	534	547	438	363	380	556	467	367	403	360	374
XM_003394556.3	240	310	187	223	195	217	225	202	174	193	139	187
XM_003394551.3	371	343	402	342	327	339	493	413	318	324	291	315
XM_012321166.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394553.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321162.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321161.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321163.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321164.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321165.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394549.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868450.1	10	2	4	4	3	4	4	10	12	5	0	1
XM_003394548.3	867	902	527	671	643	700	1034	572	782	839	695	524
XM_012321157.2	2	6	4	2	1	2	3	4	0	1	2	0
XM_003394544.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321159.2	639	509	458	472	411	466	617	451	422	494	445	386
XM_020868726.1	2331	2496	1996	1773	1791	2045	2389	1859	1660	1512	1770	1690
XM_012321154.2	259	287	183	180	205	260	291	222	209	170	218	164
XM_012321155.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321156.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394546.3	588	705	497	542	554	614	665	500	461	464	521	467
XM_012321153.2	0	0	0	0	0	0	0	0	0	0	1	0
XM_003394542.3	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308952.1	336	749	226	116	233	234	122	215	100	99	127	301
XR_001099806.2	437	299	235	206	219	432	326	207	245	272	161	148
XR_001099805.2	35	30	26	17	22	42	35	37	28	23	15	7
XM_003394535.3	529	424	521	403	428	434	571	502	355	337	311	328
XM_020868466.1	288	210	261	224	194	198	230	211	171	183	121	191
XM_003394537.3	946	948	965	814	782	851	1159	912	809	703	765	731
XM_003394539.3	779	903	864	760	640	730	1092	656	679	729	611	575
XM_012321151.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394540.2	38	27	20	27	12	17	35	22	18	14	12	18
XM_012321150.2	110	165	130	79	95	99	142	107	86	108	87	81
XM_003394538.3	2879	4129	2854	3304	2681	3235	3299	2890	3013	2522	2478	2598
XM_003394536.3	142	231	130	145	100	206	188	98	163	166	160	146
XM_020868564.1	7	19	11	8	15	10	15	9	9	6	9	12
XM_003394534.3	1854	2480	1610	1496	1544	2075	2362	1795	1581	1250	1204	1568
XM_003394532.3	5	2	0	1	1	2	4	3	1	2	1	1
XM_020868650.1	9	3	3	2	5	6	11	4	4	4	5	4
XM_020868652.1	137	186	156	196	156	178	237	141	221	199	147	130
XM_012321146.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394533.3	0	2	0	2	1	1	0	0	0	0	0	0
XM_012321143.2	23	20	15	16	16	22	15	7	25	23	10	12
XM_012321144.2	1643	4910	487	1093	1248	3239	506	1544	2029	385	3096	1584
XM_003394530.3	792	976	518	705	650	703	876	671	730	701	727	537
XR_001099804.2	44	74	34	47	33	43	42	28	31	51	27	31
XM_003394529.3	1691	1563	1577	1243	977	1285	1276	1095	1140	1197	901	1068
XR_002308947.1	4	2	4	2	3	8	8	4	3	2	3	3
TRNAV-AAC-2	0	0	0	0	0	0	0	0	0	0	0	0
TRNAV-AAC-3	0	0	0	0	0	0	0	0	0	0	0	0
TRNAV-AAC-4	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394526.3	4	4	4	2	2	1	4	3	5	1	2	2
XM_003394525.3	3	3	2	1	2	3	6	0	2	3	3	1
XM_012321141.2	54	56	62	66	57	38	45	41	57	55	33	42
XR_002308937.1	0	0	0	0	0	0	0	0	0	0	0	0
XR_002308936.1	0	0	3	0	0	0	0	0	0	0	0	0
XM_003394524.3	981	820	857	691	711	660	897	824	607	695	561	614
XM_020868691.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321138.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321139.2	1	0	1	0	4	2	7	0	1	0	2	1
XM_012321137.2	5	6	2	5	6	1	8	4	1	1	2	3
XM_020868714.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868715.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321136.2	192	146	238	165	253	293	392	338	135	122	98	112
XM_012321134.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321131.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321135.2	0	0	0	0	0	0	0	0	0	0	0	0
XR_001099802.2	0	0	0	0	0	0	0	0	0	0	0	0
XR_001099803.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321128.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321129.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868716.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394522.3	2957	303	1823	694	483	348	1608	748	601	2011	74	143
XM_012321125.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394517.3	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321126.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321123.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_012321127.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_003394516.3	69881	60461	49214	51718	59144	68790	64912	57166	56741	82366	48953	43164
TRNAN-GUU	1	2	0	1	1	1	1	1	0	0	0	1
TRNAW-CCA	1	1	0	0	0	0	1	0	0	0	0	0
XM_003394637.3	2985	4694	3085	4056	3098	3514	3642	3310	3795	2905	2823	2729
XM_020868722.1	465	351	415	227	464	231	171	342	169	166	136	261
XM_020868718.1	3	0	2	1	0	2	1	2	0	2	2	1
XM_020868721.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868720.1	0	0	0	0	0	0	0	0	0	0	0	0
XM_020868719.1	0	0	0	0	0	0	0	1	0	0	0	0
XM_012321122.2	6	6	8	14	9	12	4	4	8	8	7	5
